2023-01-12 23:19:08 INFO  WebdriverEvents:43 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:21:19 INFO  CustomListener:35 - Test execution has skipped for : verifyUserAccountInfoIsPrefilled
2023-01-12 23:21:21 INFO  WebdriverEvents:43 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:21:26 INFO  WebdriverEvents:49 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:21:26 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a[title='My Account']
2023-01-12 23:21:26 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a[title='My Account']
2023-01-12 23:21:26 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: a[title='My Account']]
2023-01-12 23:21:26 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: a[title='My Account']]
2023-01-12 23:21:26 INFO  WebdriverEvents:90 - Finding elementBy.xpath: //a[text()='Login']
2023-01-12 23:21:26 INFO  WebdriverEvents:96 - Element FoundBy.xpath: //a[text()='Login']
2023-01-12 23:21:26 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> xpath: //a[text()='Login']]
2023-01-12 23:21:27 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> xpath: //a[text()='Login']]
2023-01-12 23:21:27 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:21:27 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:21:27 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:21:27 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:21:28 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:21:28 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:21:35 INFO  CustomListener:17 - Test execution has started for : verifyIfUserIsAbleToEditMyAdressBookSuccessfully
2023-01-12 23:21:35 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #column-right a:nth-of-type(4)
2023-01-12 23:21:35 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #column-right a:nth-of-type(4)
2023-01-12 23:21:35 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: #column-right a:nth-of-type(4)]
2023-01-12 23:21:36 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: #column-right a:nth-of-type(4)]
2023-01-12 23:21:36 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:36 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:36 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:36 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:36 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:36 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:36 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a:first-of-type
2023-01-12 23:21:36 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a:first-of-type
2023-01-12 23:21:36 INFO  WebdriverEvents:102 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:21:38 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:21:38 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:21:38 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:21:39 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:21:39 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:21:39 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:21:39 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:21:40 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.alert-success
2023-01-12 23:21:40 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.alert-success
2023-01-12 23:21:40 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.alert-success]
2023-01-12 23:21:40 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.alert-success]
2023-01-12 23:21:40 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:40 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:40 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:40 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:40 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:40 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:40 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:40 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:40 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:40 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:41 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:41 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a:first-of-type
2023-01-12 23:21:41 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a:first-of-type
2023-01-12 23:21:41 INFO  WebdriverEvents:102 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:21:42 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:21:42 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:21:42 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:21:42 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:21:42 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:21:42 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:21:42 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:21:43 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.alert-success
2023-01-12 23:21:43 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.alert-success
2023-01-12 23:21:43 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.alert-success]
2023-01-12 23:21:43 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.alert-success]
2023-01-12 23:21:43 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:43 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:43 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:44 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:44 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:44 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:44 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:44 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:44 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:44 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:44 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:44 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:44 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:44 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:44 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a:last-of-type
2023-01-12 23:21:44 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a:last-of-type
2023-01-12 23:21:44 INFO  WebdriverEvents:102 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:last-of-type]
2023-01-12 23:21:44 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:last-of-type]
2023-01-12 23:21:44 INFO  WebdriverEvents:19 - About to accept an alert
2023-01-12 23:21:44 INFO  WebdriverEvents:25 - Alert has been accepted
2023-01-12 23:21:44 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.alert-success
2023-01-12 23:21:45 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.alert-success
2023-01-12 23:21:45 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.alert-success]
2023-01-12 23:21:45 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (aca9cfd3f9866081cd1611b13d6dade4)] -> css selector: div.alert-success]
2023-01-12 23:21:45 INFO  RetryFailedTests:19 - Running a failed test 1 times
2023-01-12 23:21:45 INFO  CustomListener:35 - Test execution has skipped for : verifyIfUserIsAbleToEditMyAdressBookSuccessfully
2023-01-12 23:21:48 INFO  WebdriverEvents:43 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:21:54 INFO  WebdriverEvents:49 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:21:54 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a[title='My Account']
2023-01-12 23:21:54 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a[title='My Account']
2023-01-12 23:21:54 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: a[title='My Account']]
2023-01-12 23:21:54 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: a[title='My Account']]
2023-01-12 23:21:54 INFO  WebdriverEvents:90 - Finding elementBy.xpath: //a[text()='Login']
2023-01-12 23:21:54 INFO  WebdriverEvents:96 - Element FoundBy.xpath: //a[text()='Login']
2023-01-12 23:21:54 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> xpath: //a[text()='Login']]
2023-01-12 23:21:55 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> xpath: //a[text()='Login']]
2023-01-12 23:21:55 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:21:55 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-12 23:21:55 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:21:55 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-12 23:21:55 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:21:56 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:21:57 INFO  CustomListener:17 - Test execution has started for : verifyIfUserIsAbleToEditMyAdressBookSuccessfully
2023-01-12 23:21:57 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #column-right a:nth-of-type(4)
2023-01-12 23:21:57 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #column-right a:nth-of-type(4)
2023-01-12 23:21:57 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: #column-right a:nth-of-type(4)]
2023-01-12 23:21:58 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: #column-right a:nth-of-type(4)]
2023-01-12 23:21:58 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:58 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:21:58 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:21:58 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:21:58 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:58 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:21:58 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a:first-of-type
2023-01-12 23:21:58 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a:first-of-type
2023-01-12 23:21:58 INFO  WebdriverEvents:102 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:21:59 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:21:59 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:21:59 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:00 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:22:00 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:00 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:22:00 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:22:01 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.alert-success
2023-01-12 23:22:01 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.alert-success
2023-01-12 23:22:01 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.alert-success]
2023-01-12 23:22:01 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.alert-success]
2023-01-12 23:22:01 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:01 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:01 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:01 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:01 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:01 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:01 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:01 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:01 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:01 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:01 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:02 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:02 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:02 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:02 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a:first-of-type
2023-01-12 23:22:02 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a:first-of-type
2023-01-12 23:22:02 INFO  WebdriverEvents:102 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:22:03 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-12 23:22:03 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:22:03 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:03 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: #input-city
2023-01-12 23:22:03 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: #input-city
2023-01-12 23:22:03 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: input[type='submit']
2023-01-12 23:22:03 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: input[type='submit']
2023-01-12 23:22:04 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.alert-success
2023-01-12 23:22:04 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.alert-success
2023-01-12 23:22:04 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.alert-success]
2023-01-12 23:22:05 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.alert-success]
2023-01-12 23:22:05 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:05 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: div.table-responsive table tbody tr
2023-01-12 23:22:05 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: td
2023-01-12 23:22:05 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (455aae1da1fd5088fd05a55aa23bdfca)] -> css selector: div.table-responsive table tbody tr]] -> css selector: td]
2023-01-12 23:22:05 INFO  RetryFailedTests:19 - Running a failed test 2 times
2023-01-12 23:22:05 INFO  CustomListener:35 - Test execution has skipped for : verifyIfUserIsAbleToEditMyAdressBookSuccessfully
2023-01-12 23:22:09 INFO  WebdriverEvents:43 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:22:13 INFO  WebdriverEvents:49 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-12 23:22:13 INFO  WebdriverEvents:90 - Finding elementBy.cssSelector: a[title='My Account']
2023-01-12 23:22:13 INFO  WebdriverEvents:96 - Element FoundBy.cssSelector: a[title='My Account']
2023-01-12 23:22:13 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: a[title='My Account']]
2023-01-12 23:22:13 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> css selector: a[title='My Account']]
2023-01-12 23:22:13 INFO  WebdriverEvents:90 - Finding elementBy.xpath: //a[text()='Login']
2023-01-12 23:22:13 INFO  WebdriverEvents:96 - Element FoundBy.xpath: //a[text()='Login']
2023-01-12 23:22:13 INFO  WebdriverEvents:102 - clicking on[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> xpath: //a[text()='Login']]
2023-01-12 23:22:14 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (f226a9475a2118e49592e4615bcebbb9)] -> xpath: //a[text()='Login']]
